ID_POL;Fecha_Siniestro;TipoSin;Costes
B95371;24/09/2017;RC Material;882
B95382;24/06/2017;RC Material;882
B95386;30/07/2017;RC Material;882
B95395;13/01/2017;RC Material;882
B95395;27/06/2017;RC Material;882
B95395;23/07/2017;RC Material;882
B95411;16/04/2017;RC Material;882
B95416;30/01/2017;RC Material;882
B95418;16/01/2017;RC Material;882
B95420;19/01/2017;RC Material;882
B95420;11/09/2017;RC Material;882
B95430;09/03/2017;RC Material;882
B95434;10/06/2017;RC Material;882
B95439;24/11/2017;RC Material;882
B95440;15/03/2017;RC Material;882
B95457;05/05/2017;RC Material;882
B95457;02/10/2017;RC Material;882
B95458;06/12/2017;RC Material;882
B95465;12/09/2017;RC Material;882
B95472;23/04/2017;RC Material;882
B95472;25/04/2017;RC Material;882
B95479;13/04/2017;RC Material;882
B95488;09/06/2017;RC Material;882
B95496;26/08/2017;RC Material;882
B95502;07/07/2017;RC Material;882
B95516;02/08/2017;RC Material;882
B95518;16/04/2017;RC Material;882
B95520;12/10/2017;RC Material;882
B95549;10/02/2017;RC Material;882
B95561;04/02/2017;RC Material;882
B95572;25/02/2017;RC Material;882
B95605;03/09/2017;RC Material;882
B95639;28/02/2017;RC Material;882
B95661;07/01/2017;RC Material;882
B95672;12/04/2017;RC Material;882
B95672;20/08/2017;RC Material;882
B95685;21/06/2017;RC Material;882
B95689;22/09/2017;RC Material;882
B95691;01/03/2017;RC Material;882
B95709;10/03/2017;RC Material;882
B95714;31/03/2017;RC Material;882
B95726;19/10/2017;RC Material;882
B95747;08/01/2017;RC Material;882
B95747;10/10/2017;RC Material;882
B95748;21/07/2017;RC Material;882
B95759;18/01/2017;RC Material;882
B95760;08/09/2017;RC Material;882
B95777;20/02/2017;RC Material;882
B95781;21/02/2017;RC Material;882
B95791;07/03/2017;RC Material;882
B95806;02/02/2017;RC Material;882
B95843;04/08/2017;RC Material;882
B95848;11/05/2017;RC Material;882
B95853;02/11/2017;RC Material;882
B95885;02/04/2017;RC Material;882
B95914;30/06/2017;RC Material;882
B95924;18/12/2017;RC Material;882
B95929;28/02/2017;RC Material;882
B95930;04/02/2017;RC Material;882
B95948;01/09/2017;RC Material;882
B95960;21/03/2017;RC Material;882
B95960;10/07/2017;RC Material;882
B95974;20/06/2017;RC Material;882
B95978;23/01/2017;RC Material;882
B95982;21/05/2017;RC Material;882
B95992;06/02/2017;RC Material;882
B96027;06/02/2017;RC Material;882
B96027;17/11/2017;RC Material;882
B96031;29/06/2017;RC Material;882
B96061;24/01/2017;RC Material;882
B96061;20/05/2017;RC Material;882
B96063;17/03/2017;RC Material;882
B96071;27/02/2017;RC Material;882
B96071;17/04/2017;RC Material;882
B96071;19/09/2017;RC Material;882
B96080;22/06/2017;RC Material;882
B96082;20/06/2017;RC Material;882
B96082;23/07/2017;RC Material;882
B96085;30/01/2017;RC Material;882
B96116;09/11/2017;RC Material;882
B96148;01/04/2017;RC Material;882
B96157;18/03/2017;RC Material;882
B96170;20/10/2017;RC Material;882
B96190;08/01/2017;RC Material;882
B96195;29/10/2017;RC Material;882
B96212;18/09/2017;RC Material;882
B96235;19/08/2017;RC Material;882
B96237;17/06/2017;RC Material;882
B96252;13/01/2017;RC Material;882
B96255;11/01/2018;RC Material;882
B96256;19/04/2017;RC Material;882
B96256;10/06/2017;RC Material;882
B96258;10/06/2017;RC Material;882
B96263;11/04/2017;RC Material;882
B96300;06/01/2017;RC Material;882
B96300;28/03/2017;RC Material;882
B96304;14/01/2017;RC Material;882
B96314;05/07/2017;RC Material;882
B96327;05/08/2017;RC Material;882
B96329;08/07/2017;RC Material;882
B96335;20/07/2017;RC Material;882
B96335;05/11/2017;RC Material;882
B96343;11/05/2017;RC Material;882
B96346;25/05/2017;RC Material;882
B96354;03/08/2017;RC Material;882
B96359;18/12/2017;RC Material;882
B96366;22/07/2017;RC Material;882
B96374;22/04/2017;RC Material;882
B96374;14/07/2017;RC Material;882
B96411;12/03/2017;RC Material;882
B96416;25/07/2017;RC Material;882
B96424;25/10/2017;RC Material;882
B96437;17/09/2017;RC Material;882
B96465;25/06/2017;RC Material;882
B96466;18/10/2017;RC Material;882
B96488;06/10/2017;RC Material;882
B96489;03/03/2017;RC Material;882
B96494;10/01/2017;RC Material;882
B96510;10/03/2017;RC Material;882
B96510;03/04/2017;RC Material;882
B96534;31/05/2017;RC Material;882
B96539;09/05/2017;RC Material;882
B96540;24/05/2017;RC Material;882
B96546;20/10/2017;RC Material;882
B96547;10/09/2017;RC Material;882
B96593;05/02/2017;RC Material;882
B96594;25/07/2017;RC Material;882
B96605;13/11/2017;RC Material;882
B96613;29/11/2017;RC Material;882
B96629;01/04/2017;RC Material;882
B96640;06/07/2017;RC Material;882
B96648;04/05/2017;RC Material;882
B96652;22/03/2017;RC Material;882
B96667;18/02/2017;RC Material;882
B96720;11/06/2017;RC Material;882
B96743;04/03/2017;RC Material;882
B96756;07/10/2017;RC Material;882
B96757;06/03/2017;RC Material;882
B96761;05/02/2017;RC Material;882
B96762;10/05/2017;RC Material;882
B96762;23/05/2017;RC Material;882
B96774;08/07/2017;RC Material;882
B96795;24/02/2017;RC Material;882
B96795;25/11/2017;RC Material;882
B96803;06/04/2017;RC Material;882
B96820;03/05/2017;RC Material;882
B96848;07/04/2017;RC Material;882
B96887;27/06/2017;RC Material;882
B96892;10/06/2017;RC Material;882
B96893;10/04/2017;RC Material;882
B96894;01/09/2017;RC Material;882
B96913;01/09/2017;RC Material;882
B96920;24/07/2017;RC Material;882
B96925;05/04/2017;RC Material;882
B96929;03/06/2017;RC Material;882
B96933;11/09/2017;RC Material;882
B96942;03/04/2017;RC Material;882
B96950;12/04/2017;RC Material;882
B96950;23/06/2017;RC Material;882
B96950;29/06/2017;RC Material;882
B96951;20/06/2017;RC Material;882
B96954;11/10/2017;RC Material;882
B96957;29/08/2017;RC Material;882
B96961;17/11/2017;RC Material;882
B96963;11/09/2017;RC Material;882
B96972;04/05/2017;RC Material;882
B96973;09/02/2017;RC Material;882
B96982;03/07/2017;RC Material;882
B96985;14/02/2017;RC Material;882
B96985;16/11/2017;RC Material;882
B96988;06/02/2017;RC Material;882
B96989;31/05/2017;RC Material;882
B96993;19/03/2017;RC Material;882
B96996;09/10/2017;RC Material;882
B96997;03/01/2017;RC Material;882
B97001;26/08/2017;RC Material;882
B97011;02/04/2017;RC Material;882
B97011;19/10/2017;RC Material;882
B97021;19/03/2017;RC Material;882
B97023;02/03/2017;RC Material;882
B97032;10/02/2017;RC Material;882
B97032;27/03/2017;RC Material;882
B97032;13/04/2017;RC Material;882
B97032;25/11/2017;RC Material;882
B97037;17/09/2017;RC Material;882
B97051;31/03/2017;RC Material;882
B97059;17/06/2017;RC Material;882
B97088;23/06/2017;RC Material;882
B97099;01/03/2017;RC Material;882
B97101;06/01/2017;RC Material;882
B97118;02/06/2017;RC Material;882
B97129;13/05/2017;RC Material;882
B97137;27/03/2017;RC Material;882
B97141;08/10/2017;RC Material;882
B97150;13/06/2017;RC Material;882
B97160;15/05/2017;RC Material;882
B97165;09/07/2017;RC Material;882
B97172;27/04/2017;RC Material;882
B97177;06/11/2017;RC Material;882
B97179;11/04/2017;RC Material;882
B97198;05/05/2017;RC Material;882
B97198;07/05/2017;RC Material;882
B97203;16/01/2017;RC Material;882
B97204;29/09/2017;RC Material;882
B97205;01/08/2017;RC Material;882
B97206;25/12/2017;RC Material;882
B97211;24/10/2017;RC Material;882
B97213;19/10/2017;RC Material;882
B97225;07/03/2017;RC Material;882
B97228;09/05/2017;RC Material;882
B97266;11/10/2017;RC Material;882
B97270;17/10/2017;RC Material;882
B97274;16/08/2017;RC Material;882
B97286;27/07/2017;RC Material;882
B97292;30/06/2017;RC Material;882
B97301;15/08/2017;RC Material;882
B97309;18/10/2017;RC Material;882
B97318;20/09/2017;RC Material;882
B97319;24/05/2017;RC Material;882
B97324;04/01/2017;RC Material;882
B97333;01/12/2017;RC Material;882
B97343;27/08/2017;RC Material;882
B97367;28/08/2017;RC Material;882
B97375;13/01/2017;RC Material;882
B97379;23/01/2017;RC Material;882
B97390;15/05/2017;RC Material;882
B97392;19/09/2017;RC Material;882
B97396;04/05/2017;RC Material;882
B97417;02/06/2017;RC Material;882
B97419;19/02/2017;RC Material;882
B97426;16/09/2017;RC Material;882
B97428;10/03/2017;RC Material;882
B97450;02/05/2017;RC Material;882
B97453;27/01/2017;RC Material;882
B97460;13/02/2017;RC Material;882
B97462;18/07/2017;RC Material;882
B97477;11/12/2017;RC Material;882
B97480;27/05/2017;RC Material;882
B97480;22/09/2017;RC Material;882
B97510;29/06/2017;RC Material;882
B97510;15/09/2017;RC Material;882
B97532;24/12/2017;RC Material;882
B97533;25/01/2017;RC Material;882
B97595;11/04/2017;RC Material;882
B97602;04/03/2017;RC Material;882
B97619;28/06/2017;RC Material;882
B97637;26/08/2017;RC Material;882
B97640;22/11/2017;RC Material;882
B97642;06/08/2017;RC Material;882
B97651;19/01/2017;RC Material;882
B97654;06/08/2017;RC Material;882
B97654;17/09/2017;RC Material;882
B97658;12/02/2017;RC Material;882
B97660;19/01/2017;RC Material;882
B97660;25/01/2017;RC Material;882
B97679;09/01/2017;RC Material;882
B97682;07/12/2017;RC Material;882
B97683;31/10/2017;RC Material;882
B97685;24/12/2017;RC Material;882
B97687;18/09/2017;RC Material;882
B97707;23/05/2017;RC Material;882
B97710;10/09/2017;RC Material;882
B97713;29/09/2017;RC Material;882
B97730;24/11/2017;RC Material;882
B97737;03/05/2017;RC Material;882
B97742;15/05/2017;RC Material;882
B97758;21/03/2017;RC Material;882
B97761;11/01/2017;RC Material;882
B97763;09/07/2017;RC Material;882
B97766;17/01/2017;RC Material;882
B97775;08/02/2017;RC Material;882
B97780;27/08/2017;RC Material;882
B97784;07/06/2017;RC Material;882
B97802;09/08/2017;RC Material;882
B97826;08/07/2017;RC Material;882
B97828;27/02/2017;RC Material;882
B97828;27/11/2017;RC Material;882
B97843;09/01/2017;RC Material;882
B97844;04/02/2017;RC Material;882
B97848;15/06/2017;RC Material;882
B97892;29/05/2017;RC Material;882
B97903;23/11/2017;RC Material;882
B97908;23/07/2017;RC Material;882
B97916;20/12/2017;RC Material;882
B97924;27/04/2017;RC Material;882
B97930;06/09/2017;RC Material;882
B97936;18/07/2017;RC Material;882
B97943;14/11/2017;RC Material;882
B97951;01/09/2017;RC Material;882
B97995;17/09/2017;RC Material;882
B98008;24/07/2017;RC Material;882
B98064;08/07/2017;RC Material;882
B98075;26/02/2017;RC Material;882
B98075;08/05/2017;RC Material;882
B98082;12/03/2017;RC Material;882
B98090;11/04/2017;RC Material;882
B98090;06/10/2017;RC Material;882
B98096;13/04/2017;RC Material;882
B98096;18/07/2017;RC Material;882
B98106;20/09/2017;RC Material;882
B98112;21/02/2017;RC Material;882
B98115;06/01/2017;RC Material;882
B98118;28/01/2017;RC Material;882
B98118;29/06/2017;RC Material;882
B98126;01/09/2017;RC Material;882
B98130;18/01/2017;RC Material;882
B98135;07/02/2017;RC Material;882
B98143;12/09/2017;RC Material;882
B98151;14/08/2017;RC Material;882
B98152;07/11/2017;RC Material;882
B98158;11/10/2017;RC Material;882
B98161;15/10/2017;RC Material;882
B98178;18/03/2017;RC Material;882
B98187;01/05/2017;RC Material;882
B98194;08/04/2017;RC Material;882
B98201;15/02/2017;RC Material;882
B98205;07/11/2017;RC Material;882
B98215;08/08/2017;RC Material;882
B98224;05/04/2017;RC Material;882
B98235;23/08/2017;RC Material;882
B98237;18/11/2017;RC Material;882
B98249;04/03/2017;RC Material;882
B98252;10/04/2017;RC Material;882
B98255;24/01/2017;RC Material;882
B98258;02/03/2017;RC Material;882
B98259;17/02/2017;RC Material;882
B98264;09/04/2017;RC Material;882
B98268;03/10/2017;RC Material;882
B98283;10/10/2017;RC Material;882
B98286;09/11/2017;RC Material;882
B98288;21/08/2017;RC Material;882
B98292;12/02/2017;RC Material;882
B98300;06/09/2017;RC Material;882
B98305;12/05/2017;RC Material;882
B98305;06/08/2017;RC Material;882
B98321;04/08/2017;RC Material;882
B98323;09/09/2017;RC Material;882
B98325;01/03/2017;RC Material;882
B98337;10/01/2017;RC Material;882
B98337;19/06/2017;RC Material;882
B98342;08/05/2017;RC Material;882
B98359;23/05/2017;RC Material;882
B98371;08/06/2017;RC Material;882
B98378;01/02/2017;RC Material;882
B98390;20/06/2017;RC Material;882
B98391;09/05/2017;RC Material;882
B98405;24/09/2017;RC Material;882
B98424;28/08/2017;RC Material;882
B98433;07/10/2017;RC Material;882
B98445;22/12/2017;RC Material;882
B98446;05/05/2017;RC Material;882
B98471;11/06/2017;RC Material;882
B98471;14/08/2017;RC Material;882
B98473;22/03/2017;RC Material;882
B98482;02/09/2017;RC Material;882
B98495;03/11/2017;RC Material;882
B98501;21/02/2017;RC Material;882
B98505;18/11/2017;RC Material;882
B98514;28/03/2017;RC Material;882
B98527;30/07/2017;RC Material;882
B98527;15/08/2017;RC Material;882
B98529;21/07/2017;RC Material;882
B98543;28/04/2017;RC Material;882
B98548;30/03/2017;RC Material;882
B98570;31/03/2017;RC Material;882
B98588;25/06/2017;RC Material;882
B98599;18/11/2017;RC Material;882
B98605;28/08/2017;RC Material;882
B98606;10/07/2017;RC Material;882
B98623;09/08/2017;RC Material;882
B98628;21/06/2017;RC Material;882
B98631;07/01/2017;RC Material;882
B98645;14/10/2017;RC Material;882
B98647;11/08/2017;RC Material;882
B98650;04/06/2017;RC Material;882
B98664;19/11/2017;RC Material;882
B98666;29/03/2017;RC Material;882
B98668;25/04/2017;RC Material;882
B98677;08/10/2017;RC Material;882
B98679;14/11/2017;RC Material;882
B98680;07/06/2017;RC Material;882
B98681;08/04/2017;RC Material;882
B98688;05/06/2017;RC Material;882
B98688;16/06/2017;RC Material;882
B98695;18/08/2017;RC Material;882
B98731;16/07/2017;RC Material;882
B98732;17/02/2017;RC Material;882
B98732;18/05/2017;RC Material;882
B98733;22/05/2017;RC Material;882
B98744;11/02/2017;RC Material;882
B98758;08/03/2017;RC Material;882
B98811;12/05/2017;RC Material;882
B98813;31/03/2017;RC Material;882
B98813;15/09/2017;RC Material;882
B98819;31/03/2017;RC Material;882
B98824;25/03/2017;RC Material;882
B98836;13/05/2017;RC Material;882
B98837;01/02/2017;RC Material;882
B98839;18/08/2017;RC Material;882
B98859;18/06/2017;RC Material;882
B98864;11/11/2017;RC Material;882
B98887;05/08/2017;RC Material;882
B98890;03/11/2017;RC Material;882
B98891;14/12/2017;RC Material;882
B98893;25/04/2017;RC Material;882
B98898;01/04/2017;RC Material;882
B98913;22/09/2017;RC Material;882
B98914;22/04/2017;RC Material;882
B98924;02/05/2017;RC Material;882
B98957;17/07/2017;RC Material;882
B98958;28/01/2017;RC Material;882
B98966;22/03/2017;RC Material;882
B98970;03/11/2017;RC Material;882
B98976;06/06/2017;RC Material;882
B98976;19/07/2017;RC Material;882
B98977;01/02/2017;RC Material;882
B99008;06/08/2017;RC Material;882
B99008;12/08/2017;RC Material;882
B99009;27/02/2017;RC Material;882
B99014;07/11/2017;RC Material;882
B99015;10/03/2017;RC Material;882
B99025;27/10/2017;RC Material;882
B99067;25/05/2017;RC Material;882
B99068;24/04/2017;RC Material;882
B99068;01/07/2017;RC Material;882
B99089;21/01/2017;RC Material;882
B99113;24/06/2017;RC Material;882
B99119;16/05/2017;RC Material;882
B99121;30/07/2017;RC Material;882
B99138;13/06/2017;RC Material;882
B99143;18/01/2017;RC Material;882
B99150;15/01/2018;RC Material;882
B99161;01/03/2017;RC Material;882
B99161;19/04/2017;RC Material;882
B99167;24/09/2017;RC Material;882
B99174;27/06/2017;RC Material;882
B99178;10/10/2017;RC Material;882
B99186;14/03/2017;RC Material;882
B99190;03/02/2017;RC Material;882
B99197;19/03/2017;RC Material;882
B99199;10/08/2017;RC Material;882
B99212;20/06/2017;RC Material;882
B99218;15/04/2017;RC Material;882
B99230;03/04/2017;RC Material;882
B99233;20/04/2017;RC Material;882
B99234;24/01/2017;RC Material;882
B99235;29/05/2017;RC Material;882
B99242;20/02/2017;RC Material;882
B99258;12/09/2017;RC Material;882
B99263;04/03/2017;RC Material;882
B99268;11/08/2017;RC Material;882
B99268;27/09/2017;RC Material;882
B99269;29/06/2017;RC Material;882
B99287;10/07/2017;RC Material;882
B99302;06/12/2017;RC Material;882
B99303;24/04/2017;RC Material;882
B99304;29/03/2017;RC Material;882
B99310;17/06/2017;RC Material;882
B99312;03/03/2017;RC Material;882
B99313;12/05/2017;RC Material;882
B99322;19/10/2017;RC Material;882
B99330;17/01/2017;RC Material;882
B99342;05/06/2017;RC Material;882
B99355;03/07/2017;RC Material;882
B99356;23/08/2017;RC Material;882
B99359;16/02/2017;RC Material;882
B99365;25/05/2017;RC Material;882
B99366;27/11/2017;RC Material;882
B99379;07/07/2017;RC Material;882
B99384;15/03/2017;RC Material;882
B99384;20/05/2017;RC Material;882
B99402;18/11/2017;RC Material;882
B99421;12/09/2017;RC Material;882
B99428;26/09/2017;RC Material;882
B99447;24/07/2017;RC Material;882
B99451;15/10/2017;RC Material;882
B99457;15/01/2017;RC Material;882
B99457;25/04/2017;RC Material;882
B99464;07/02/2017;RC Material;882
B99469;05/05/2017;RC Material;882
B99472;30/04/2017;RC Material;882
B99474;07/09/2017;RC Material;882
B99480;18/02/2017;RC Material;882
B99491;09/07/2017;RC Material;882
B99499;01/04/2017;RC Material;882
B99506;02/04/2017;RC Material;882
B99506;20/11/2017;RC Material;882
B99506;26/01/2018;RC Material;882
B99508;17/02/2017;RC Material;882
B99513;21/07/2017;RC Material;882
B99513;04/10/2017;RC Material;882
B99516;05/06/2017;RC Material;882
B99517;15/04/2017;RC Material;882
B99520;08/02/2017;RC Material;882
B99538;11/10/2017;RC Material;882
B99546;13/05/2017;RC Material;882
B99558;11/06/2017;RC Material;882
B99561;19/01/2017;RC Material;882
B99572;01/11/2017;RC Material;882
B99589;27/06/2017;RC Material;882
B99596;26/06/2017;RC Material;882
B99600;04/03/2017;RC Material;882
B99600;30/06/2017;RC Material;882
B99600;14/10/2017;RC Material;882
B99603;27/02/2017;RC Material;882
B99618;04/11/2017;RC Material;882
B99623;03/06/2017;RC Material;882
B99639;08/10/2017;RC Material;882
B99643;30/08/2017;RC Material;882
B99649;08/09/2017;RC Material;882
B99675;12/09/2017;RC Material;882
B99678;27/02/2017;RC Material;882
B99684;09/07/2017;RC Material;882
B99692;18/10/2017;RC Material;882
B99698;07/05/2017;RC Material;882
B99704;09/04/2017;RC Material;882
B99722;22/11/2017;RC Material;882
B99722;22/10/2017;RC Material;882
B99726;14/01/2017;RC Material;882
B99732;27/01/2017;RC Material;882
B99732;18/05/2017;RC Material;882
B99732;29/09/2017;RC Material;882
B99752;04/11/2017;RC Material;882
B99756;06/04/2017;RC Material;882
B99757;15/02/2017;RC Material;882
B99767;30/05/2017;RC Material;882
B99768;20/02/2017;RC Material;882
B99768;11/06/2017;RC Material;882
B99768;25/11/2017;RC Material;882
B99781;20/03/2017;RC Material;882
B99795;22/12/2017;RC Material;882
B99801;03/04/2017;RC Material;882
B99820;03/10/2017;RC Material;882
B99828;16/01/2017;RC Material;882
B99843;17/08/2017;RC Material;882
B99868;08/04/2017;RC Material;882
B99870;08/03/2017;RC Material;882
B99872;01/03/2017;RC Material;882
B99883;24/05/2017;RC Material;882
B99895;17/08/2017;RC Material;882
B99909;30/09/2017;RC Material;882
B99917;27/04/2017;RC Material;882
B99917;29/10/2017;RC Material;882
B99936;02/09/2017;RC Material;882
B99956;29/04/2017;RC Material;882
B99973;08/02/2017;RC Material;882
B99982;23/03/2017;RC Material;882
B99984;01/07/2017;RC Material;882
