ID_POL;Antigüedad;Forma_Pago;Potencia;Peso;Valor;Comb;Sexo;Edad;Carnet;Bonus_RC;start_date;end_date
B96528;10;A;68;1064;10364,23;D;1;55;10;40;01/01/2017;25/11/2017
B96529;5;A;388;2145;58384,69;G;1;44;10;50;01/01/2017;30/11/2017
B96530;6;A;155;1145;15853,66;G;1;28;9;50;01/01/2017;02/12/2017
B96531;8;A;110;1260;18912,77;D;2;38;10;50;01/01/2017;25/11/2017
B96532;10;A;90;1055;8854,19;G;1;36;9;40;01/01/2017;26/11/2017
B96533;8;A;105;1250;16079,11;D;1;31;10;50;01/01/2017;27/12/2017
B96534;10;A;100;1145;10036,42;G;1;26;6;40;01/01/2017;23/12/2017
B96536;8;A;70;1131;10752,65;D;2;30;8;50;26/03/2017;29/11/2017
B96536;8;A;70;1131;10752,65;D;2;30;8;50;01/01/2017;25/03/2017
B96537;10;A;80;1340;15924,86;D;1;51;10;50;14/02/2017;31/12/2017
B96538;3;A;90;1178;11566,24;G;2;30;6;50;01/01/2017;25/11/2017
B96539;10;A;90;1197;11238,44;D;2;28;8;20;01/01/2017;19/12/2017
B96540;10;A;71;1190;11803,34;D;1;34;1;50;01/01/2017;25/11/2017
B96541;10;S;100;1130;12142,4;D;1;48;10;0;27/05/2017;25/11/2017
B96541;10;S;100;1130;12142,4;D;1;48;10;0;01/01/2017;26/05/2017
B96542;10;A;75;1005;10544,72;G;2;50;7;50;01/01/2017;25/11/2017
B96543;6;A;70;1027;10333,14;G;1;40;8;50;01/03/2017;31/12/2017
B96544;10;A;90;1775;14258,15;D;2;45;10;50;01/01/2017;28/12/2017
B96545;10;S;75;1116;10554,36;G;1;36;10;30;23/10/2017;25/11/2017
B96545;10;S;136;1370;25566,49;G;1;36;10;30;01/01/2017;22/10/2017
B96546;10;A;80;1195;13593,5;D;1;26;5;10;01/01/2017;25/11/2017
B96547;9;A;90;1243;14739,13;D;1;36;10;30;07/07/2017;25/11/2017
B96547;10;A;136;1580;19439,02;D;1;36;10;30;01/01/2017;16/02/2017
B96547;10;A;100;1185;12208,37;G;1;36;10;30;17/02/2017;06/07/2017
B96548;7;A;120;1325;14630,08;D;1;36;10;50;01/01/2017;25/11/2017
B96549;4;A;80;1021;10175;G;2;27;8;20;08/02/2017;31/12/2017
B96550;4;S;100;1617;18401,41;D;1;39;10;50;01/01/2017;30/11/2017
B96552;10;A;110;1040;15698,08;G;1;62;10;50;01/01/2017;25/11/2017
B96555;10;A;70;1061;10153,45;D;1;40;10;40;01/01/2017;30/11/2017
B96556;9;A;60;1065;9152;D;2;35;9;0;01/01/2017;30/11/2017
B96558;10;A;136;1450;21771,5;D;2;34;10;50;01/01/2017;25/11/2017
B96559;4;A;129;1145;16269,58;G;1;71;10;50;24/02/2017;31/12/2017
B96560;4;A;109;1168;12195,12;G;1;29;6;0;01/01/2017;01/12/2017
B96561;7;A;204;1852;26453,56;D;2;41;3;50;01/01/2017;26/11/2017
B96562;4;A;120;1318;15122,32;G;1;65;10;50;01/01/2017;29/11/2017
B96563;10;A;72;960;7346,59;G;2;35;3;0;01/01/2017;29/11/2017
B96564;7;A;75;1025;9519,3;G;2;35;10;50;01/01/2017;31/12/2017
B96565;1;A;70;1075;13228,18;D;2;26;6;50;01/01/2017;25/11/2017
B96566;10;A;110;1141;13438,41;G;2;34;10;50;01/01/2017;02/12/2017
B96567;1;A;130;1498;18411,54;D;1;64;10;50;01/01/2017;26/11/2017
B96568;1;A;143;1480;31170,82;D;1;43;10;50;01/01/2017;25/11/2017
B96569;10;A;184;1905;39695,16;D;1;62;10;50;01/01/2017;25/11/2017
B96570;7;A;87;935;10517,32;G;1;50;10;50;01/01/2017;25/11/2017
B96571;10;A;150;1460;24176,59;D;1;34;6;50;15/09/2017;25/11/2017
B96571;10;A;150;1175;16616,96;G;1;34;6;50;01/01/2017;14/09/2017
B96572;8;A;115;1406;15230,08;D;1;33;10;50;01/01/2017;30/11/2017
B96573;3;A;140;1675;27533,52;D;2;55;10;20;01/01/2017;30/11/2017
B96574;7;A;140;1380;23205,79;D;2;60;10;50;01/01/2017;25/12/2017
B96576;5;A;120;1065;15772,85;G;2;39;10;50;01/01/2017;26/11/2017
B96577;9;A;90;1250;14969,88;D;1;44;7;50;01/01/2017;21/12/2017
B96578;5;A;105;1125;14357,85;D;1;27;7;50;01/01/2017;17/12/2017
B96579;6;A;130;1430;19632,52;D;2;27;6;50;17/01/2017;31/12/2017
B96581;8;A;90;1290;13727,64;D;1;50;10;50;01/01/2017;25/11/2017
B96582;10;A;65;950;0;D;1;72;10;50;01/01/2017;04/12/2017
B96583;8;S;60;938;9383,12;G;2;58;10;40;01/01/2017;25/11/2017
B96584;9;A;110;1313;17996,2;D;1;48;10;50;01/01/2017;26/11/2017
B96585;10;A;80;1140;11689,08;D;2;66;9;50;01/01/2017;26/11/2017
B96587;6;A;177;1430;29205,22;D;2;37;10;30;01/01/2017;20/12/2017
B96590;1;A;90;1130;15789,32;D;2;36;10;40;21/02/2017;25/11/2017
B96590;1;A;90;1130;15789,32;D;2;36;10;40;01/01/2017;20/02/2017
B96591;1;A;95;1310;16019,49;D;1;78;10;50;01/01/2017;25/11/2017
B96592;10;A;115;1350;13163,58;G;1;44;10;20;01/01/2017;25/11/2017
B96593;4;A;120;1140;11378,05;G;2;44;10;50;01/01/2017;30/11/2017
B96594;10;A;69;734;6714,44;G;1;43;10;50;01/01/2017;25/11/2017
B96595;1;A;115;1281;15032,52;D;1;63;10;50;01/01/2017;25/11/2017
B96596;6;A;136;1743;28005,4;D;1;70;10;50;01/01/2017;11/12/2017
B96597;10;A;90;1200;14625,17;D;1;62;10;50;01/01/2017;25/11/2017
B96598;1;A;110;1295;18681,94;D;2;58;10;50;01/01/2017;25/11/2017
B96599;9;A;70;1061;9921,74;D;2;27;9;50;01/01/2017;01/12/2017
B96600;4;A;116;1515;18803,87;D;1;56;10;50;01/01/2017;29/11/2017
B96601;5;A;90;1182;16383,53;D;1;37;10;30;06/03/2017;25/11/2017
B96601;5;A;90;1182;16383,53;D;1;37;10;30;01/01/2017;05/03/2017
B96602;10;A;100;1195;15514,29;D;1;40;10;50;18/02/2017;31/12/2017
B96603;1;A;143;1320;21210,25;D;1;30;10;50;01/01/2017;25/11/2017
B96604;10;A;110;1361;16888,32;D;1;35;10;40;02/01/2017;25/11/2017
B96605;9;A;110;1425;18460,84;D;2;48;10;50;21/02/2017;11/12/2017
B96605;9;A;110;1425;18460,84;D;2;48;10;50;01/01/2017;20/02/2017
B96606;6;A;110;1300;19837,39;D;2;30;10;50;01/01/2017;31/12/2017
B96607;10;A;72;960;7456,15;G;2;33;10;50;01/01/2017;02/11/2017
B96607;10;A;72;960;7456,15;G;2;33;10;50;03/11/2017;11/12/2017
B96610;5;A;70;1389;13986,47;D;1;38;10;50;01/01/2017;25/11/2017
B96611;1;A;68;973;11480,08;G;2;30;10;40;01/01/2017;26/11/2017
B96612;10;A;68;1042;8612,91;D;2;35;10;30;01/01/2017;27/08/2017
B96612;0;A;100;1258;15070,98;G;2;35;10;30;28/08/2017;28/11/2017
B96613;9;A;65;995;9603,92;D;2;58;10;30;01/01/2017;29/11/2017
B96614;3;A;193;1594;21449,56;G;1;38;10;30;01/01/2017;25/11/2017
B96615;10;A;82;990;9555,15;G;1;61;10;50;01/01/2017;30/11/2017
B96616;2;A;150;1480;27209,86;D;2;33;10;30;03/02/2017;29/05/2017
B96616;10;A;71;1155;10516,86;D;2;33;10;30;01/01/2017;02/02/2017
B96616;10;A;150;1480;27209,86;D;2;33;10;30;30/05/2017;25/11/2017
B96617;7;A;150;1853;29371,7;D;1;37;10;50;01/01/2017;09/06/2017
B96618;6;A;129;1654;20751,81;D;1;50;10;50;01/01/2017;01/12/2017
B96619;1;A;115;1390;17514,41;D;2;26;7;50;04/02/2017;26/11/2017
B96619;10;A;90;1140;11765,2;D;2;26;7;50;01/01/2017;03/02/2017
B96620;1;A;143;1320;21788,76;D;1;37;10;50;01/01/2017;26/06/2017
B96623;9;A;140;1430;18743,34;D;2;40;10;50;01/01/2017;25/11/2017
B96624;10;A;115;1610;13561,32;G;1;28;3;20;01/01/2017;08/12/2017
B96625;9;A;80;1195;14099,66;D;1;32;10;50;01/01/2017;25/11/2017
B96626;9;A;90;1318;14487,81;D;2;28;10;50;01/01/2017;26/11/2017
B96627;9;A;110;1270;16490,75;D;1;36;10;50;01/01/2017;26/11/2017
B96629;8;A;92;1182;15430,89;D;1;42;10;50;01/01/2017;25/11/2017
B96630;5;S;90;1197;14183,87;D;2;38;10;50;24/04/2017;17/12/2017
B96630;5;S;90;1197;14183,87;D;2;38;10;50;01/01/2017;22/04/2017
B96631;10;S;115;1361;13000;D;1;25;2;30;04/02/2017;31/12/2017
B96633;10;A;110;1175;16213,48;G;1;49;10;50;01/01/2017;29/11/2017
B96634;9;A;110;1421;16641,25;D;1;36;10;50;01/01/2017;13/11/2017
B96634;9;A;110;1421;16641,25;D;1;36;10;50;14/11/2017;31/12/2017
B96635;7;A;90;1318;14487,81;D;2;40;10;50;01/01/2017;30/11/2017
B96636;10;A;110;1350;19058,76;D;1;55;10;50;01/01/2017;15/09/2017
B96636;10;A;39;710;5140,28;G;1;55;10;50;16/09/2017;25/11/2017
B96637;9;A;77;1040;9549,4;G;1;61;10;50;01/01/2017;26/11/2017
B96638;10;A;143;1320;22160,88;G;1;27;7;50;31/07/2017;26/11/2017
B96638;10;A;140;1275;17216,5;G;1;27;7;50;01/01/2017;30/07/2017
B96639;10;A;64;1090;8084,89;D;1;72;10;50;01/01/2017;26/11/2017
B96640;8;A;115;1075;14227,64;G;1;32;10;50;02/01/2017;23/07/2017
B96640;8;A;115;1075;14227,64;G;1;32;10;50;24/07/2017;31/12/2017
B96641;10;A;144;1305;16857,66;G;1;40;10;50;05/01/2017;31/12/2017
B96642;10;S;136;1110;13616,68;G;2;34;10;20;01/01/2017;25/11/2017
B96643;8;S;125;1850;22155,71;D;1;64;10;20;12/05/2017;26/11/2017
B96643;8;S;125;1850;22155,71;D;1;64;10;20;01/01/2017;11/05/2017
B96644;1;A;75;1172;11421,54;D;1;60;10;40;01/01/2017;25/11/2017
B96645;10;A;68;1090;11164,19;D;2;40;10;50;01/01/2017;03/12/2017
B96647;10;A;100;1275;16243,27;G;1;55;10;20;01/01/2017;28/12/2017
B96648;1;A;68;1184;12025,95;D;2;33;7;20;01/01/2017;25/11/2017
B96649;8;A;115;1410;20918,04;D;1;40;6;50;01/01/2017;25/11/2017
B96650;10;A;115;1305;17655;D;1;73;10;50;01/01/2017;04/12/2017
B96652;7;A;126;1955;18640,76;D;1;38;9;20;14/07/2017;20/10/2017
B96652;1;A;193;1395;25120,43;G;1;38;9;20;21/10/2017;25/11/2017
B96652;6;A;65;950;8780,41;D;1;58;10;20;01/01/2017;13/07/2017
B96653;7;A;170;1510;30488;D;1;66;10;50;01/01/2017;10/12/2017
B96654;10;A;60;830;5939,69;G;1;29;3;20;23/04/2017;12/12/2017
B96654;10;A;60;830;5939,69;G;1;29;3;20;01/01/2017;22/04/2017
B96655;6;A;85;1389;17299,34;D;1;70;10;50;01/01/2017;25/11/2017
B96656;8;A;100;1142;11562;D;2;52;10;50;01/01/2017;31/12/2017
B96657;5;A;130;1270;19388,28;D;1;34;10;50;01/01/2017;30/11/2017
B96660;10;S;90;1315;16724,59;D;1;37;10;50;01/01/2017;25/11/2017
B96661;8;A;115;1215;16164,7;G;1;45;10;50;01/01/2017;30/11/2017
B96662;10;A;5,4;349;9756,1;D;2;50;3;30;01/01/2017;01/12/2017
B96663;10;A;110;1485;16688,22;D;1;32;10;50;19/02/2017;30/11/2017
B96663;10;A;110;1485;16688,22;D;1;32;10;50;01/01/2017;18/02/2017
B96664;8;A;68;1042;9101,53;D;2;24;4;50;01/01/2017;25/11/2017
B96665;2;A;73;1030;10578,98;G;1;72;10;50;01/01/2017;25/11/2017
B96666;9;A;105;1195;14121,95;G;2;65;10;50;01/01/2017;01/12/2017
B96667;1;A;90;1365;14896,02;D;1;47;10;50;01/01/2017;26/11/2017
B96669;10;A;75;1051;9712,31;G;1;41;10;50;01/01/2017;30/11/2017
B96670;10;S;110;1480;19017,39;D;1;38;10;0;01/01/2017;26/11/2017
B96671;8;A;75;1055;11879,38;D;1;39;8;50;01/01/2017;30/11/2017
B96674;10;A;64;1035;0;D;2;58;10;50;01/01/2017;25/11/2017
B96675;8;A;115;1406;15230,08;D;1;48;10;50;01/01/2017;25/11/2017
B96677;7;A;190;1575;34807,42;D;1;57;10;50;01/01/2017;26/11/2017
B96680;5;A;190;1655;35871,04;D;1;56;10;50;01/01/2017;30/11/2017
B96682;4;A;150;1503;17687,17;D;1;33;10;20;01/01/2017;27/11/2017
B96683;3;S;105;1243;17855,88;D;2;29;8;50;01/01/2017;21/12/2017
B96685;1;A;75;1392;12274,13;D;1;62;10;50;01/01/2017;25/11/2017
B96686;8;A;120;1553;18861,79;D;1;32;10;20;01/01/2017;11/11/2017
B96686;8;A;120;1553;18861,79;D;1;32;10;30;12/11/2017;31/12/2017
B96687;10;A;90;1320;12789,39;G;2;63;10;50;01/01/2017;25/11/2017
B96688;10;A;90;1080;11717;G;1;44;10;50;25/01/2017;31/12/2017
B96689;10;A;60;988;8668,25;G;2;38;10;50;01/01/2017;21/12/2017
B96690;10;A;100;1165;10476,18;G;2;39;10;50;01/01/2017;30/12/2017
B96691;10;A;90;1135;13486,12;D;2;31;9;50;01/01/2017;30/12/2017
B96692;10;A;130;1450;23986,29;D;1;38;10;50;01/01/2017;25/11/2017
B96693;7;A;136;1465;19850,65;D;1;35;10;50;01/01/2017;26/12/2017
B96695;7;A;68;890;7520,33;G;2;54;10;50;01/01/2017;25/11/2017
B96696;5;A;175;1580;26991,87;D;2;28;7;50;01/01/2017;30/12/2017
B96698;5;A;88;1092;11615,92;G;1;29;7;50;01/01/2017;03/12/2017
B96699;9;A;110;1391;17251,32;D;1;56;10;50;01/01/2017;25/11/2017
B96700;8;A;90;1103;12242,28;D;2;30;8;50;01/01/2017;13/12/2017
B96701;9;A;110;1200;14246,84;G;1;67;10;50;01/01/2017;30/11/2017
B96702;10;A;87;1965;13786,92;D;1;45;10;50;01/01/2017;25/11/2017
B96703;10;A;110;1935;17981,76;D;1;61;10;50;01/01/2017;25/11/2017
B96704;8;A;109;1330;17638,35;G;2;56;5;50;01/01/2017;30/11/2017
B96705;1;A;95;1245;13214,89;G;2;35;10;50;01/01/2017;25/11/2017
B96706;3;A;66;925;8590,69;G;1;74;10;50;16/01/2017;31/12/2017
B96707;7;A;100;1165;12375,41;D;1;27;8;50;01/01/2017;25/11/2017
B96708;10;A;75;950;8160,09;G;1;29;4;20;01/01/2017;26/11/2017
B96710;10;A;45;955;7235,83;G;2;51;10;50;01/01/2017;25/11/2017
B96712;10;A;196;1605;29074,6;G;2;27;6;10;05/01/2017;30/07/2017
B96712;10;A;196;1605;29074,6;G;2;27;6;10;19/09/2017;31/12/2017
B96712;10;A;196;1605;29074,6;G;2;27;6;10;31/07/2017;18/09/2017
B96713;8;S;136;1580;19439,02;D;1;54;10;50;01/01/2017;25/11/2017
B96714;9;A;100;1073;9884;G;1;71;10;50;01/01/2017;30/11/2017
B96717;9;A;105;1429;17990,86;D;1;34;7;50;01/01/2017;30/12/2017
B96718;1;A;140;1671;22667,99;D;1;46;10;50;01/01/2017;26/11/2017
B96719;10;A;100;1165;10977;D;2;39;10;50;01/01/2017;25/11/2017
B96720;10;A;115;1507;17346,29;D;1;40;8;0;22/01/2017;25/11/2017
B96720;10;A;115;1507;17346,29;D;1;40;8;0;01/01/2017;21/01/2017
B96721;10;A;85;1892;15746,52;D;1;31;10;10;01/01/2017;25/11/2017
B96722;1;A;115;1415;20456,56;D;1;70;10;50;01/01/2017;28/11/2017
B96723;1;A;130;1563;23986,2;D;1;36;10;50;01/01/2017;25/11/2017
B96724;3;A;120;1205;15673,14;G;2;39;10;40;01/01/2017;13/12/2017
B96725;10;A;75;950;8844,16;G;1;68;10;50;01/01/2017;30/11/2017
B96726;7;A;110;1324;13633,12;G;2;48;10;50;15/01/2017;31/12/2017
B96727;6;A;120;1212;13780;G;1;36;10;50;06/01/2017;31/12/2017
B96728;7;A;60;1005;9239,96;G;2;45;10;50;09/04/2017;09/09/2017
B96728;7;A;86;1155;11493,83;G;2;45;10;50;01/01/2017;08/04/2017
B96728;10;A;110;1115;11414,63;G;2;45;10;50;07/10/2017;25/11/2017
B96728;10;A;110;1115;11414,63;G;2;45;10;50;10/09/2017;06/10/2017
B96729;10;A;100;1440;15831,54;D;1;33;10;40;01/01/2017;30/11/2017
B96730;6;S;163;1140;18211,87;G;1;28;9;50;01/01/2017;30/11/2017
B96732;6;A;101;1270;12843,42;D;2;40;10;50;24/02/2017;31/12/2017
B96733;8;A;130;1310;21138,03;G;1;51;10;50;28/07/2017;25/11/2017
B96733;10;A;150;1354;16865,46;G;1;51;10;50;01/01/2017;27/07/2017
B96734;6;T;70;1090;12620,18;D;1;21;3;0;01/01/2017;25/11/2017
B96735;10;A;90;1312;14982,67;D;1;48;10;50;01/01/2017;25/11/2017
B96736;10;A;150;1128;16550,3;G;1;42;10;50;01/01/2017;25/11/2017
B96737;4;A;85;1085;10294,16;G;2;37;7;50;01/01/2017;30/11/2017
B96739;1;A;140;1550;20298,98;D;1;54;10;50;01/01/2017;28/11/2017
B96740;4;A;150;1529;23965,39;D;1;38;10;50;01/01/2017;17/12/2017
B96742;10;S;100;1684;16040,81;D;1;46;10;10;01/01/2017;26/11/2017
B96743;10;S;90;1210;9612,86;G;1;29;1;0;21/05/2017;25/11/2017
B96743;10;S;90;1210;9612,86;G;1;29;1;0;01/01/2017;20/05/2017
B96744;10;A;100;1730;17843,85;D;1;40;10;50;01/01/2017;25/11/2017
B96745;9;A;70;1035;11452,41;D;2;26;6;50;01/01/2017;30/11/2017
B96746;5;A;143;1345;23764,77;D;1;51;10;50;01/01/2017;14/12/2017
B96747;0;A;115;1318;15553,41;G;2;47;10;50;03/06/2017;25/11/2017
B96747;10;A;109;1330;14805,02;G;2;47;10;50;01/01/2017;02/06/2017
B96748;10;A;54;785;6714,44;G;1;55;10;50;26/01/2017;31/12/2017
B96750;7;A;105;1405;16172,61;D;2;46;6;50;01/01/2017;25/11/2017
B96751;2;A;109;1351;17872,42;D;1;35;10;40;01/01/2017;16/12/2017
B96752;4;S;140;1340;22067,59;D;1;51;10;50;01/01/2017;25/11/2017
B96753;1;S;150;1375;23124,83;D;2;46;10;50;01/01/2017;22/07/2017
B96754;7;A;105;1285;14592,41;G;1;41;10;20;01/01/2017;01/12/2017
B96755;9;A;120;1350;17560,98;D;1;41;7;50;01/01/2017;30/11/2017
B96756;3;S;110;1428;17156,3;D;2;27;9;50;01/01/2017;29/11/2017
B96757;9;S;110;1382;18372,96;G;1;35;9;50;01/01/2017;01/05/2017
B96757;10;S;86;1087;8123,59;G;1;35;9;50;02/05/2017;25/11/2017
B96759;7;A;140;1560;20106,5;D;1;41;10;50;01/01/2017;03/12/2017
B96760;10;A;90;1140;11577,96;G;1;44;10;30;07/02/2017;31/12/2017
B96760;10;A;90;1140;11577,96;G;1;44;10;30;25/01/2017;06/02/2017
B96761;10;A;102;1785;19016,02;D;1;30;10;10;01/01/2017;25/11/2017
B96762;3;A;110;1215;18114,41;D;2;29;7;20;01/01/2017;29/11/2017
B96763;10;A;92;1182;15430,89;D;1;34;10;50;01/01/2017;02/12/2017
B96764;2;A;75;1225;6234,73;G;1;22;4;40;01/01/2017;28/11/2017
B96766;8;A;100;1142;12992,49;D;2;29;7;10;01/01/2017;29/12/2017
B96768;6;A;140;1403;18046,88;D;1;44;10;50;01/01/2017;25/11/2017
B96769;10;A;45;800;6714,44;G;1;50;10;50;01/01/2017;30/11/2017
B96770;6;S;140;1360;23449,67;D;1;47;10;30;01/01/2017;14/03/2017
B96771;5;A;115;1370;14765,62;D;2;34;10;50;01/01/2017;20/12/2017
B96772;5;A;130;1462;21790,47;D;1;31;10;50;01/01/2017;21/12/2017
B96773;4;A;90;1228;15357,02;D;1;47;10;50;01/01/2017;25/11/2017
B96774;10;A;100;1020;10071,65;G;1;34;2;50;01/01/2017;25/11/2017
B96775;1;A;85;1045;11665,21;G;1;48;10;50;01/01/2017;26/11/2017
B96776;8;S;115;1304;15608,13;G;1;48;10;50;01/01/2017;18/12/2017
B96777;9;A;45;925;9506,74;G;1;45;10;50;01/01/2017;26/11/2017
B96778;6;A;105;1290;15502,1;D;1;58;10;50;01/01/2017;26/11/2017
B96779;7;A;143;1320;21584,92;D;1;34;10;50;25/01/2017;31/12/2017
B96780;5;A;130;1310;17813,89;D;1;29;10;50;01/01/2017;29/11/2017
B96781;10;A;75;845;7870,39;G;2;33;2;50;13/01/2017;31/12/2017
B96782;8;A;75;940;8880,34;G;2;55;10;50;01/01/2017;28/11/2017
B96783;8;A;129;1590;21134,14;D;1;43;10;50;01/01/2017;26/11/2017
B96784;9;A;110;1421;17072,14;D;1;44;10;50;01/01/2017;28/11/2017
B96785;4;A;120;1320;13861,38;D;2;27;9;20;01/01/2017;30/11/2017
B96786;9;A;100;1361;17974,98;D;1;59;10;50;01/01/2017;27/11/2017
B96787;5;S;120;1553;20336,43;D;1;47;10;30;01/01/2017;28/11/2017
B96788;10;A;90;1195;12952,98;D;2;54;10;50;01/01/2017;06/12/2017
B96789;10;S;92;1405;14875,05;D;1;30;9;50;01/01/2017;25/11/2017
B96790;1;A;130;1428;17707,77;D;2;55;10;0;01/01/2017;25/11/2017
B96791;10;A;100;1115;13070,79;D;1;32;10;50;01/01/2017;26/11/2017
B96792;6;A;65;795;6712,44;G;2;61;10;50;01/01/2017;30/11/2017
B96793;1;A;92;1205;16909,12;D;2;27;9;50;01/01/2017;27/11/2017
B96794;10;A;60;880;7971,96;G;2;65;10;50;01/01/2017;25/11/2017
B96795;6;S;105;1250;16878,3;D;1;27;6;50;01/01/2017;02/07/2017
B96795;6;S;105;1250;16878,3;D;1;27;6;50;03/07/2017;27/11/2017
B96797;10;A;150;1301;17400,25;D;2;57;10;50;01/01/2017;10/12/2017
B96798;5;A;130;1285;17896,71;G;2;32;10;50;01/01/2017;26/11/2017
B96799;2;A;112;1245;18713,05;D;1;28;9;20;01/01/2017;25/11/2017
B96800;8;A;100;1142;12033,14;D;1;29;8;50;26/02/2017;30/12/2017
B96800;8;A;100;1142;12033,14;D;1;29;8;50;01/01/2017;25/02/2017
B96801;10;A;235;1540;26562,59;G;1;68;10;50;01/01/2017;25/11/2017
B96802;1;A;100;1108;13032,73;G;1;62;10;50;01/01/2017;19/11/2017
B96802;1;A;100;1108;13032,73;G;1;62;10;50;20/11/2017;31/12/2017
B96803;9;A;110;1175;13896,41;G;1;36;6;50;01/01/2017;01/12/2017
B96805;10;A;100;1083;9772,55;G;1;33;10;50;01/01/2017;29/11/2017
B96806;1;A;105;1265;16520,33;D;1;61;10;0;01/01/2017;28/11/2017
B96808;1;S;90;1027;12389,47;G;2;26;7;20;01/01/2017;25/12/2017
B96809;6;A;70;1049;9828,24;D;1;66;10;50;01/01/2017;26/11/2017
B96810;10;A;106;1222;10577,8;G;1;51;10;50;01/01/2017;25/11/2017
B96811;6;S;120;1894;25636,55;D;1;71;10;50;01/01/2017;27/11/2017
B96812;5;A;130;1530;20851,69;D;1;40;10;50;01/01/2017;10/12/2017
B96813;6;A;140;1558;21544,72;D;1;48;10;50;01/01/2017;01/12/2017
B96814;8;A;105;1205;16172,83;D;1;34;8;50;01/01/2017;31/12/2017
B96815;10;S;184;2080;35754,21;D;1;47;10;50;01/01/2017;29/11/2017
B96816;8;A;100;1293;14363,67;D;1;31;8;50;22/02/2017;31/12/2017
B96817;10;A;150;1545;25355,2;G;1;72;10;50;19/02/2017;31/12/2017
B96818;1;A;140;1614;24831,81;D;1;33;10;50;01/01/2017;25/11/2017
B96819;9;A;100;1305;15203,25;D;1;57;10;50;01/01/2017;25/11/2017
B96820;10;A;70;1155;10267,66;D;2;41;10;50;01/01/2017;25/11/2017
B96822;10;S;71;1159;11952,98;D;2;43;10;20;01/01/2017;09/12/2017
B96823;10;A;90;1300;14625,94;D;1;41;10;50;01/01/2017;08/12/2017
B96824;10;A;60;945;9805,06;D;1;50;10;50;01/01/2017;20/08/2017
B96824;10;A;60;945;9805,06;D;1;50;10;50;21/08/2017;25/11/2017
B96826;6;A;68;1152;10121,95;D;2;31;6;50;01/01/2017;25/11/2017
B96827;4;A;75;1080;11541,55;G;2;30;8;40;01/01/2017;30/12/2017
B96828;10;A;90;1055;11139,7;G;1;49;10;50;01/01/2017;25/11/2017
B96829;10;A;130;1221;10627,65;G;1;36;10;50;08/01/2017;31/12/2017
B96830;1;A;170;1525;31725,07;D;2;35;10;50;01/01/2017;26/11/2017
B96831;0;A;105;1243;17855,88;D;2;34;10;20;29/10/2017;30/11/2017
B96831;8;A;105;1251;17590,32;D;2;34;10;20;01/01/2017;28/10/2017
B96832;5;A;110;1132;12601,63;G;1;34;7;20;01/01/2017;28/11/2017
B96834;1;A;140;1528;23097,52;D;2;67;10;50;01/01/2017;06/08/2017
B96834;1;A;140;1528;23097,52;D;2;67;10;50;07/08/2017;25/11/2017
B96835;6;A;129;1630;22103,69;D;1;66;10;50;01/01/2017;28/11/2017
B96836;6;A;66;975;8073,68;G;2;35;10;50;01/01/2017;16/12/2017
B96837;5;A;110;1325;16997,76;D;1;30;10;50;01/01/2017;30/11/2017
B96839;10;A;129;1400;21951,03;G;1;67;10;50;01/01/2017;03/12/2017
B96840;1;A;120;1320;16331,52;G;1;35;10;50;01/01/2017;28/11/2017
B96841;8;A;101;1265;12461;D;2;71;10;50;01/01/2017;23/06/2017
B96841;10;A;90;1230;14696,95;D;2;71;10;50;24/06/2017;23/10/2017
B96841;10;A;101;1265;12461;D;2;71;10;50;24/10/2017;25/11/2017
B96842;1;A;98;1070;13966,18;G;2;53;10;50;01/01/2017;26/11/2017
B96843;10;A;90;1312;15709,38;D;1;65;10;50;01/01/2017;28/12/2017
B96845;7;A;87;935;10517,32;G;2;57;10;50;01/01/2017;25/11/2017
B96848;8;A;58;910;9006,66;D;1;48;10;50;01/01/2017;02/12/2017
B96849;6;S;90;1197;12964,36;D;2;28;9;50;01/01/2017;15/12/2017
B96851;7;A;100;1204;16447,3;G;1;30;7;50;01/01/2017;04/12/2017
B96852;9;A;60;925;7132,54;G;1;47;10;50;01/01/2017;25/11/2017
B96853;1;S;95;1134;14269,19;D;2;26;1;50;01/01/2017;26/11/2017
B96855;10;A;65;960;8880,34;D;2;40;10;50;01/01/2017;26/11/2017
B96856;10;T;80;1677;15039,34;D;1;39;10;10;01/01/2017;25/11/2017
B96857;10;A;165;2155;29810,2;D;1;35;10;50;01/01/2017;06/08/2017
B96857;10;A;165;2155;29810,2;D;1;35;10;50;07/08/2017;25/11/2017
B96858;10;A;100;1171;12866,47;D;2;30;4;50;01/01/2017;11/12/2017
B96859;7;A;110;1418;16985,88;D;2;64;10;50;01/01/2017;25/11/2017
B96860;8;A;140;1372;20859,38;D;1;57;10;50;01/01/2017;20/12/2017
B96861;10;A;90;1140;11765,2;D;2;41;10;50;01/01/2017;25/11/2017
B96862;10;A;88;1635;17465,41;D;1;53;10;50;01/01/2017;25/11/2017
B96863;1;A;92;1125;16874,07;D;2;49;10;50;01/01/2017;25/11/2017
B96864;6;A;140;1380;22677,34;D;1;37;10;50;01/01/2017;26/11/2017
B96865;10;A;60;985;9269,06;G;1;71;10;50;01/01/2017;29/11/2017
B96866;5;A;90;1260;14926,69;D;2;49;10;50;01/01/2017;15/12/2017
B96867;10;A;70;1175;10780,71;D;2;30;2;50;01/01/2017;23/12/2017
B96868;10;A;120;1335;18706,21;G;2;35;10;50;01/01/2017;25/11/2017
